,gid,population_cnt,year
12765,다사237320,0,2020
12766,다사257344,0,2020
12767,다사255302,0,2020
12768,다사226311,0,2020
12769,다사240371,0,2020
12770,다사213335,0,2020
12771,다사247296,0,2020
12772,다사212333,0,2020
12773,다사259286,0,2020
12774,다사244281,0,2020
12775,다사264297,0,2020
12776,다사292368,0,2020
12777,다사256332,0,2020
12778,다사281357,0,2020
12779,다사191285,0,2020
12780,다사269324,0,2020
12781,다사239371,0,2020
12782,다사205360,0,2020
12783,다사245351,0,2020
12784,다사238319,0,2020
12785,다사195362,0,2020
12786,다사229354,0,2020
12787,다사239299,0,2020
12788,다사249312,0,2020
12789,다사227359,0,2020
12790,다사248371,0,2020
12791,다사259376,0,2020
12792,다사262326,0,2020
12793,다사212332,0,2020
12794,다사218283,0,2020
12795,다사214320,0,2020
12796,다사270355,0,2020
12797,다사268360,0,2020
12798,다사277312,0,2020
12799,다사232309,0,2020
12800,다사233357,0,2020
12801,다사215323,0,2020
12802,다사224323,0,2020
12803,다사202287,0,2020
12804,다사207356,0,2020
12805,다사215277,0,2020
12806,다사206285,0,2020
12807,다사281315,0,2020
12808,다사221341,0,2020
12809,다사215335,0,2020
12810,다사229307,0,2020
12811,다사278309,0,2020
12812,다사218338,0,2020
12813,다사232360,0,2020
12814,다사253375,0,2020
12815,다사213281,0,2020
12816,다사244298,0,2020
12817,다사258298,0,2020
12818,다사212366,0,2020
12819,다사225318,0,2020
12820,다사236332,0,2020
12821,다사245371,0,2020
12822,다사256356,0,2020
12823,다사259303,0,2020
12824,다사259321,0,2020
12825,다사294370,0,2020
12826,다사197286,0,2020
12827,다사215284,0,2020
12828,다사226347,0,2020
12829,다사251343,0,2020
12830,다사207287,0,2020
12831,다사190281,0,2020
12832,다사220335,0,2020
12833,다사252297,0,2020
12834,다사214347,0,2020
12835,다사219366,0,2020
12836,다사244303,0,2020
12837,다사245293,0,2020
12838,다사226338,0,2020
12839,다사259308,0,2020
12840,다사253358,0,2020
12841,다사188281,0,2020
12842,다사284314,0,2020
12843,다사241310,0,2020
12844,다사264338,0,2020
12845,다사246375,0,2020
12846,다사218330,0,2020
12847,다사201282,0,2020
12848,다사271345,0,2020
12849,다사226273,0,2020
12850,다사215350,0,2020
12851,다사261318,0,2020
12852,다사247376,0,2020
12853,다사234306,0,2020
12854,다사258323,0,2020
12855,다사215356,0,2020
12856,다사248322,0,2020
12857,다사266334,0,2020
12858,다사273341,0,2020
12859,다사190280,0,2020
12860,다사247370,0,2020
12861,다사271369,0,2020
12862,다사291378,0,2020
12863,다사271316,0,2020
12864,다사235342,0,2020
12865,다사241366,0,2020
12866,다사271318,0,2020
12867,다사243322,0,2020
12868,다사243356,0,2020
12869,다사246370,0,2020
12870,다사252369,0,2020
12871,다사256377,0,2020
12872,다사260374,0,2020
12873,다사225308,0,2020
12874,다사257291,0,2020
12875,다사196287,0,2020
12876,다사238370,0,2020
12877,다사250295,0,2020
12878,다사291366,0,2020
12879,다사232324,0,2020
12880,다사265300,0,2020
12881,다사238322,0,2020
12882,다사260298,0,2020
12883,다사192279,0,2020
12884,다사262311,0,2020
12885,다사242314,0,2020
12886,다사271297,0,2020
12887,다사230360,0,2020
12888,다사256310,0,2020
12889,다사270371,0,2020
12890,다사215324,0,2020
12891,다사223276,0,2020
12892,다사217365,0,2020
12893,다사239303,0,2020
12894,다사248350,0,2020
12895,다사278356,0,2020
12896,다사222316,0,2020
12897,다사260335,0,2020
12898,다사214326,0,2020
12899,다사233314,0,2020
12900,다사209356,0,2020
12901,다사222330,0,2020
12902,다사257342,0,2020
12903,다사277304,0,2020
12904,다사224273,0,2020
12905,다사241313,0,2020
12906,다사240370,0,2020
12907,다사250370,0,2020
12908,다사217339,0,2020
12909,다사255362,0,2020
12910,다사275322,0,2020
12911,다사209286,0,2020
12912,다사244319,0,2020
12913,다사279309,0,2020
12914,다사212336,0,2020
12915,다사256335,0,2020
12916,다사260356,0,2020
12917,다사259367,0,2020
12918,다사238331,0,2020
12919,다사241302,0,2020
12920,다사257350,0,2020
12921,다사281319,0,2020
12922,다사256331,0,2020
12923,다사239372,0,2020
12924,다사263289,0,2020
12925,다사249286,0,2020
12926,다사264337,0,2020
12927,다사249303,0,2020
12928,다사218284,0,2020
12929,다사235357,0,2020
12930,다사288379,0,2020
12931,다사217347,0,2020
12932,다사269368,0,2020
12933,다사231344,0,2020
12934,다사236303,0,2020
12935,다사269315,0,2020
12936,다사280316,0,2020
12937,다사216286,0,2020
12938,다사255339,0,2020
12939,다사188287,0,2020
12940,다사271319,0,2020
12941,다사226330,0,2020
12942,다사266311,0,2020
12943,다사225364,0,2020
12944,다사262313,0,2020
12945,다사240360,0,2020
12946,다사250320,0,2020
12947,다사289357,0,2020
12948,다사280360,0,2020
12949,다사258319,0,2020
12950,다사237357,0,2020
12951,다사240356,0,2020
12952,다사234370,0,2020
12953,다사223310,0,2020
12954,다사279371,0,2020
12955,다사256302,0,2020
12956,다사255328,0,2020
12957,다사232363,0,2020
12958,다사261317,0,2020
12959,다사243359,0,2020
12960,다사260318,0,2020
12961,다사296379,0,2020
12962,다사258343,0,2020
12963,다사262309,0,2020
12964,다사283367,0,2020
12965,다사218344,0,2020
12966,다사263317,0,2020
12967,다사287317,0,2020
12968,다사263355,0,2020
12969,다사189287,0,2020
12970,다사277308,0,2020
12971,다사243353,0,2020
12972,다사218285,0,2020
12973,다사239345,0,2020
12974,다사269316,0,2020
12975,다사244348,0,2020
12976,다사258282,0,2020
12977,다사278370,0,2020
12978,다사275309,0,2020
12979,다사203283,0,2020
12980,다사252324,0,2020
12981,다사217349,0,2020
12982,다사235353,0,2020
12983,다사249317,0,2020
12984,다사229358,0,2020
12985,다사219322,0,2020
12986,다사253307,0,2020
12987,다사277341,0,2020
12988,다사256291,0,2020
12989,다사254316,0,2020
12990,다사239364,0,2020
12991,다사292375,0,2020
12992,다사263310,0,2020
12993,다사235343,0,2020
12994,다사221358,0,2020
12995,다사266312,0,2020
12996,다사225332,0,2020
12997,다사229355,0,2020
12998,다사246321,0,2020
12999,다사235356,0,2020
13000,다사195279,0,2020
13001,다사236311,0,2020
13002,다사292372,0,2020
13003,다사231356,0,2020
13004,다사230332,0,2020
13005,다사268306,0,2020
13006,다사213364,0,2020
13007,다사226346,0,2020
13008,다사228364,0,2020
13009,다사251323,0,2020
13010,다사224339,0,2020
13011,다사214324,0,2020
13012,다사222352,0,2020
13013,다사233316,0,2020
13014,다사268308,0,2020
13015,다사236304,0,2020
13016,다사271309,0,2020
13017,다사266298,0,2020
13018,다사278319,0,2020
13019,다사238349,0,2020
13020,다사253303,0,2020
13021,다사267305,0,2020
13022,다사257304,0,2020
13023,다사205281,0,2020
13024,다사244296,0,2020
13025,다사219314,0,2020
13026,다사277317,0,2020
13027,다사214341,0,2020
13028,다사239320,0,2020
13029,다사210366,0,2020
13030,다사279344,0,2020
13031,다사262327,0,2020
13032,다사223364,0,2020
13033,다사237352,0,2020
13034,다사263371,0,2020
13035,다사229334,0,2020
13036,다사258340,0,2020
13037,다사263327,0,2020
13038,다사244359,0,2020
13039,다사259287,0,2020
13040,다사251360,0,2020
13041,다사274348,0,2020
13042,다사242308,0,2020
13043,다사260316,0,2020
13044,다사202283,0,2020
13045,다사228347,0,2020
13046,다사209365,0,2020
13047,다사258351,0,2020
13048,다사280362,0,2020
13049,다사281369,0,2020
13050,다사237346,0,2020
13051,다사295372,0,2020
13052,다사266362,0,2020
13053,다사287374,0,2020
13054,다사244346,0,2020
13055,다사194288,0,2020
13056,다사217287,0,2020
13057,다사200280,0,2020
13058,다사257363,0,2020
13059,다사264363,0,2020
13060,다사246281,0,2020
13061,다사258286,0,2020
13062,다사190286,0,2020
13063,다사224349,0,2020
13064,다사284316,0,2020
13065,다사223279,0,2020
13066,다사254297,0,2020
13067,다사262332,0,2020
13068,다사268322,0,2020
13069,다사279311,0,2020
13070,다사221352,0,2020
13071,다사210361,0,2020
13072,다사212331,0,2020
13073,다사274342,0,2020
13074,다사279347,0,2020
13075,다사219342,0,2020
13076,다사272311,0,2020
13077,다사261333,0,2020
13078,다사212281,0,2020
13079,다사223334,0,2020
13080,다사281363,0,2020
13081,다사239302,0,2020
13082,다사237313,0,2020
13083,다사243321,0,2020
13084,다사250317,0,2020
13085,다사223277,0,2020
13086,다사241312,0,2020
13087,다사253325,0,2020
13088,다사260359,0,2020
13089,다사264330,0,2020
13090,다사256317,0,2020
13091,다사261320,0,2020
13092,다사213338,0,2020
13093,다사271306,0,2020
13094,다사275320,0,2020
13095,다사257331,0,2020
13096,다사293379,0,2020
13097,다사224348,0,2020
13098,다사243304,0,2020
13099,다사228323,0,2020
13100,다사250293,0,2020
13101,다사213343,0,2020
13102,다사266336,0,2020
13103,다사282312,0,2020
13104,다사194282,0,2020
13105,다사251375,0,2020
13106,다사216339,0,2020
13107,다사251340,0,2020
13108,다사219313,0,2020
13109,다사253312,0,2020
13110,다사219317,0,2020
13111,다사266355,0,2020
13112,다사245359,0,2020
13113,다사256285,0,2020
13114,다사209281,0,2020
13115,다사216362,0,2020
13116,다사284374,0,2020
13117,다사256292,0,2020
13118,다사255319,0,2020
13119,다사281359,0,2020
13120,다사215363,0,2020
13121,다사266299,0,2020
13122,다사259305,0,2020
13123,다사258308,0,2020
13124,다사242306,0,2020
13125,다사234336,0,2020
13126,다사256361,0,2020
13127,다사289379,0,2020
13128,다사224329,0,2020
13129,다사237370,0,2020
13130,다사229356,0,2020
13131,다사241301,0,2020
13132,다사270306,0,2020
13133,다사262307,0,2020
13134,다사240316,0,2020
13135,다사244370,0,2020
13136,다사238325,0,2020
13137,다사255314,0,2020
13138,다사231339,0,2020
13139,다사261335,0,2020
13140,다사214319,0,2020
13141,다사229345,0,2020
13142,다사262373,0,2020
13143,다사286360,0,2020
13144,다사247310,0,2020
13145,다사238347,0,2020
13146,다사283318,0,2020
13147,다사241306,0,2020
13148,다사226312,0,2020
13149,다사263311,0,2020
13150,다사281368,0,2020
13151,다사221344,0,2020
13152,다사263316,0,2020
13153,다사232314,0,2020
13154,다사236314,0,2020
13155,다사228339,0,2020
13156,다사272299,0,2020
13157,다사228360,0,2020
13158,다사259337,0,2020
13159,다사237369,0,2020
13160,다사256298,0,2020
13161,다사233350,0,2020
13162,다사244311,0,2020
13163,다사248303,0,2020
13164,다사278308,0,2020
13165,다사212280,0,2020
13166,다사271317,0,2020
13167,다사218322,0,2020
13168,다사242355,0,2020
13169,다사213286,0,2020
13170,다사236368,0,2020
13171,다사267363,0,2020
13172,다사247330,0,2020
13173,다사275318,0,2020
13174,다사251336,0,2020
13175,다사200286,0,2020
13176,다사279310,0,2020
13177,다사211332,0,2020
13178,다사199284,0,2020
13179,다사256295,0,2020
13180,다사261356,0,2020
13181,다사211283,0,2020
13182,다사259312,0,2020
13183,다사271321,0,2020
13184,다사216284,0,2020
13185,다사241345,0,2020
13186,다사283364,0,2020
13187,다사225319,0,2020
13188,다사212283,0,2020
13189,다사234354,0,2020
13190,다사237302,0,2020
13191,다사271305,0,2020
13192,다사209367,0,2020
13193,다사259347,0,2020
13194,다사248284,0,2020
13195,다사261291,0,2020
13196,다사232331,0,2020
13197,다사276315,0,2020
13198,다사227357,0,2020
13199,다사261340,0,2020
13200,다사275342,0,2020
13201,다사235278,0,2020
13202,다사247335,0,2020
13203,다사255321,0,2020
13204,다사273323,0,2020
13205,다사220358,0,2020
13206,다사226317,0,2020
13207,다사225324,0,2020
13208,다사236343,0,2020
13209,다사265301,0,2020
13210,다사252348,0,2020
13211,다사287318,0,2020
13212,다사228357,0,2020
13213,다사278353,0,2020
13214,다사240344,0,2020
13215,다사211284,0,2020
13216,다사255286,0,2020
13217,다사227367,0,2020
13218,다사218327,0,2020
13219,다사221345,0,2020
13220,다사195286,0,2020
13221,다사240279,0,2020
13222,다사285315,0,2020
13223,다사274309,0,2020
13224,다사252351,0,2020
13225,다사237275,0,2020
13226,다사237353,0,2020
13227,다사228361,0,2020
13228,다사245321,0,2020
13229,다사256375,0,2020
13230,다사232307,0,2020
13231,다사240357,0,2020
13232,다사234325,0,2020
13233,다사260363,0,2020
13234,다사251291,0,2020
13235,다사283353,0,2020
13236,다사284372,0,2020
13237,다사270296,0,2020
13238,다사263292,0,2020
13239,다사191281,0,2020
13240,다사275323,0,2020
13241,다사227274,0,2020
13242,다사246316,0,2020
13243,다사250325,0,2020
13244,다사219321,0,2020
13245,다사204287,0,2020
13246,다사281367,0,2020
13247,다사273311,0,2020
13248,다사243372,0,2020
13249,다사235329,0,2020
13250,다사192287,0,2020
13251,다사286356,0,2020
13252,다사244324,0,2020
13253,다사250291,0,2020
13254,다사217326,0,2020
13255,다사274301,0,2020
13256,다사295366,0,2020
13257,다사225330,0,2020
13258,다사258290,0,2020
13259,다사213282,0,2020
13260,다사258317,0,2020
13261,다사217281,0,2020
13262,다사236316,0,2020
13263,다사242346,0,2020
13264,다사244356,0,2020
13265,다사242320,0,2020
13266,다사255312,0,2020
13267,다사259285,0,2020
13268,다사242326,0,2020
13269,다사259362,0,2020
13270,다사275303,0,2020
13271,다사224357,0,2020
13272,다사245340,0,2020
13273,다사268315,0,2020
13274,다사249353,0,2020
13275,다사213345,0,2020
13276,다사208286,0,2020
13277,다사291372,0,2020
13278,다사261294,0,2020
13279,다사259374,0,2020
13280,다사269317,0,2020
13281,다사224362,0,2020
13282,다사233356,0,2020
13283,다사273322,0,2020
13284,다사244325,0,2020
13285,다사222279,0,2020
13286,다사245299,0,2020
13287,다사260302,0,2020
13288,다사232332,0,2020
13289,다사257339,0,2020
13290,다사250354,0,2020
13291,다사224314,0,2020
13292,다사219338,0,2020
13293,다사239318,0,2020
13294,다사240326,0,2020
13295,다사248300,0,2020
13296,다사284318,0,2020
13297,다사264334,0,2020
13298,다사274312,0,2020
13299,다사240320,0,2020
13300,다사290372,0,2020
13301,다사245325,0,2020
13302,다사220343,0,2020
13303,다사235318,0,2020
13304,다사231334,0,2020
13305,다사250297,0,2020
13306,다사217352,0,2020
13307,다사259343,0,2020
13308,다사220328,0,2020
13309,다사235373,0,2020
13310,다사231349,0,2020
13311,다사276303,0,2020
13312,다사248331,0,2020
13313,다사250374,0,2020
13314,다사240311,0,2020
13315,다사257294,0,2020
13316,다사240368,0,2020
13317,다사262325,0,2020
13318,다사280367,0,2020
13319,다사202281,0,2020
13320,다사263302,0,2020
13321,다사197285,0,2020
13322,다사231327,0,2020
13323,다사260340,0,2020
13324,다사225276,0,2020
13325,다사231343,0,2020
13326,다사214346,0,2020
13327,다사240313,0,2020
13328,다사211333,0,2020
13329,다사275316,0,2020
13330,다사241303,0,2020
13331,다사222341,0,2020
13332,다사277305,0,2020
13333,다사288372,0,2020
13334,다사297374,0,2020
13335,다사224327,0,2020
13336,다사237328,0,2020
13337,다사220367,0,2020
13338,다사255287,0,2020
13339,다사267306,0,2020
13340,다사263306,0,2020
13341,다사214286,0,2020
13342,다사229275,0,2020
13343,다사243280,0,2020
13344,다사256301,0,2020
13345,다사234313,0,2020
13346,다사221323,0,2020
13347,다사225273,0,2020
13348,다사280358,0,2020
13349,다사240366,0,2020
13350,다사260352,0,2020
13351,다사263305,0,2020
