,end_nm,base_date,price_per_area,exclusive_area,floor,right_type
628,송도동,2018,582.052,84.4546,10,분
629,송도동,2018,554.061,84.4546,3,분
630,송도동,2018,588.257,84.4546,10,분
631,송도동,2018,582.715,84.4546,22,분
632,송도동,2018,596.368,84.4546,35,분
633,송도동,2018,563.52,84.9766,4,분
634,송도동,2018,532.396,84.7583,23,입
635,송도동,2018,588.27,74.9894,15,분
636,송도동,2018,674.678,124.9886,8,분
637,송도동,2018,589.986,84.202,19,분
638,송도동,2018,506.801,84.0784,12,분
639,송도동,2018,553.269,84.0784,21,분
640,송도동,2018,545.789,72.517,42,분
641,송도동,2018,538.68,64.168,31,분
642,송도동,2018,538.894,72.517,11,분
643,송도동,2018,546.03,84.4661,45,분
644,송도동,2018,512.904,64.168,6,분
645,송도동,2018,573.26,84.4661,20,분
646,송도동,2018,553.558,101.1204,30,분
647,송도동,2018,546.03,84.4661,42,분
648,송도동,2018,522.983,75.9833,8,분
649,송도동,2018,527.953,84.9128,22,분
650,송도동,2018,544.33,75.9833,33,분
651,송도동,2018,536.542,84.847,15,분
652,송도동,2018,543.44,84.795,31,분
653,송도동,2018,557.491,75.9833,33,분
654,송도동,2018,535.397,84.795,21,분
655,송도동,2018,560.304,84.795,43,분
656,송도동,2018,490.371,75.9833,2,분
657,송도동,2018,497.012,84.847,2,분
658,송도동,2018,526.123,84.847,13,분
659,송도동,2018,532.724,84.847,47,분
660,송도동,2018,533.168,84.795,24,분
661,송도동,2018,515.87,84.847,6,분
662,송도동,2018,533.251,84.795,14,분
663,송도동,2018,533.143,75.9833,15,분
664,송도동,2018,518.227,84.847,6,분
665,송도동,2018,512.334,84.847,9,분
666,송도동,2018,611.659,72.99,16,분
667,송도동,2018,610.769,84.97,13,분
668,송도동,2018,610.062,84.97,15,분
669,송도동,2018,659.11,59.99,22,분
670,송도동,2018,640.52,84.97,41,분
671,송도동,2018,668.251,59.97,23,분
672,송도동,2018,630.013,101.99,11,분
673,송도동,2018,676.171,59.97,25,분
674,송도동,2018,665.899,101.99,27,분
675,송도동,2018,614.652,84.97,18,분
676,송도동,2018,685.781,59.99,32,분
677,송도동,2018,664.611,59.99,34,분
678,송도동,2018,669.085,59.97,20,분
679,송도동,2018,634.522,59.99,4,분
680,송도동,2018,712.273,59.97,29,분
681,송도동,2018,711.606,59.97,24,분
682,송도동,2018,629.105,59.99,35,분
683,송도동,2018,634.47,72.99,16,분
684,송도동,2018,664.944,59.99,28,분
685,송도동,2018,620.603,59.99,4,분
686,송도동,2018,663.248,59.97,24,분
687,송도동,2018,667.417,59.97,26,분
688,송도동,2018,642.274,59.99,10,분
689,송도동,2018,620.727,59.97,18,분
690,송도동,2018,639.06,72.99,17,분
691,송도동,2018,636.527,84.9359,14,분
692,송도동,2018,681.047,63.9721,7,분
693,송도동,2018,631.65,74.9307,29,분
694,송도동,2018,635.654,74.9307,24,분
695,송도동,2018,603.047,84.8939,14,분
696,송도동,2018,661.312,84.9599,31,분
697,송도동,2018,654.957,63.9721,3,분
698,송도동,2018,627.206,74.9307,24,분
699,송도동,2018,663.102,63.9721,16,분
700,송도동,2018,681.234,63.9721,28,분
701,송도동,2018,501.108,84.8939,21,분
702,송도동,2018,577.061,84.8939,4,분
703,송도동,2018,615.405,84.9359,28,분
704,송도동,2018,640.118,84.9359,12,분
705,송도동,2018,623.072,84.8939,16,분
706,송도동,2018,599.513,84.8939,11,분
707,송도동,2018,600.93,84.94,33,분
708,송도동,2018,714.4,68.96,35,분
709,송도동,2018,635.889,84.9,20,분
710,송도동,2018,668.607,108.08,10,분
711,송도동,2018,612.703,84.94,33,분
712,송도동,2018,682.643,95.87,30,분
713,송도동,2018,660.557,108.08,36,분
714,송도동,2018,665.925,84.9,26,분
715,송도동,2018,603.991,84.94,6,분
716,송도동,2018,710.97,95.81,21,분
717,송도동,2018,658.652,95.87,33,분
718,송도동,2018,663.327,84.94,37,분
719,송도동,2018,673.048,108.08,24,분
720,송도동,2018,670.391,84.94,19,분
721,송도동,2018,577.232,84.9,34,분
722,송도동,2018,658.618,84.94,19,분
723,송도동,2018,643.11,95.87,8,분
724,송도동,2018,641.307,84.9,23,분
725,송도동,2018,670.856,95.87,42,분
726,송도동,2018,657.296,95.87,32,분
727,송도동,2018,687.754,95.87,21,분
728,송도동,2018,666.691,68.96,25,분
729,송도동,2018,667.866,108.08,8,분
730,송도동,2018,690.883,95.87,21,분
731,송도동,2018,694.698,108.08,32,분
732,송도동,2018,727.878,95.81,26,분
733,송도동,2018,616.408,95.87,5,분
734,송도동,2018,645.43,84.9,12,분
735,송도동,2018,642.485,95.87,7,분
736,송도동,2018,685.107,68.96,25,분
737,송도동,2018,649.257,59.89,31,분
738,송도동,2018,706.008,95.87,27,분
739,송도동,2018,499.347,84.4163,13,입
740,송도동,2018,496.671,70.3826,32,입
741,송도동,2018,565.957,84.4163,33,입
742,송도동,2018,532.852,70.5618,30,입
743,송도동,2018,475.81,70.5618,10,입
744,송도동,2018,514.968,84.2538,10,입
745,송도동,2018,472.054,70.5618,18,입
746,송도동,2018,488.437,70.5618,15,입
747,송도동,2018,497.45,70.5618,31,입
748,송도동,2018,500.437,84.4163,27,입
749,송도동,2018,488.01,84.4163,20,입
750,송도동,2018,493.341,70.5618,32,입
751,송도동,2018,532.077,84.4163,13,입
752,송도동,2018,479.916,70.2331,4,입
753,송도동,2018,535.19,70.5618,29,입
754,송도동,2018,502.853,84.4163,34,입
755,송도동,2018,482.949,70.2331,24,입
756,송도동,2018,547.086,84.4163,21,입
757,송도동,2018,495.497,84.4163,18,입
758,송도동,2018,455.741,84.4163,5,입
759,송도동,2018,460.894,84.4163,2,입
760,송도동,2018,498.54,70.2331,19,입
761,송도동,2018,506.798,84.4163,20,입
762,송도동,2018,496.974,70.2331,19,입
763,송도동,2018,502.735,84.4163,32,입
764,송도동,2018,490.294,70.5618,11,입
765,송도동,2018,533.419,70.5618,30,입
766,송도동,2018,467.587,84.4163,4,입
767,송도동,2018,487.832,84.4163,12,입
768,송도동,2018,520.182,70.5618,19,입
769,송도동,2018,506.442,70.2331,17,입
770,송도동,2018,571.655,84.8939,3,분
771,송도동,2018,542.722,84.9753,31,분
772,송도동,2018,537.245,84.6541,6,분
773,송도동,2018,540.268,84.6932,5,분
774,송도동,2018,547.286,84.6541,32,분
775,송도동,2018,534.155,84.9753,24,분
776,송도동,2018,586.324,99.9891,31,분
777,송도동,2018,550.83,84.6541,35,분
778,송도동,2018,548.277,84.9753,13,분
779,송도동,2018,559.949,84.6541,27,분
780,송도동,2018,535.58,84.6932,5,분
781,송도동,2018,549.294,84.6541,24,분
782,송도동,2018,549.294,84.6541,24,분
783,송도동,2018,529.913,84.6932,12,분
784,송도동,2018,532.978,84.9753,21,분
785,송도동,2018,540.15,84.6932,13,분
786,송도동,2018,544.923,84.6541,37,분
787,송도동,2018,548.042,84.6541,5,분
788,송도동,2018,543.151,84.6541,5,분
789,송도동,2018,544.923,84.6541,26,분
790,송도동,2018,561.698,84.6541,22,분
791,송도동,2018,556.736,84.6541,34,분
792,송도동,2018,556.736,84.6541,35,분
793,송도동,2018,551.657,84.6541,23,분
794,송도동,2018,553.192,84.6541,26,분
795,송도동,2018,564.804,84.6541,28,분
796,송도동,2018,539.78,84.9753,5,분
797,송도동,2018,552.028,84.8146,24,분
798,송도동,2018,550.83,84.6541,35,분
799,송도동,2018,658.255,84.92,26,분
800,송도동,2018,601.166,84.92,11,분
801,송도동,2018,594.925,84.92,25,분
802,송도동,2018,664.575,99.59,22,분
803,송도동,2018,599.352,84.92,11,분
804,송도동,2018,616.321,84.92,22,분
805,송도동,2018,569.666,84.92,9,분
806,송도동,2018,601.827,99.59,7,분
807,송도동,2018,562.604,84.93,5,분
808,송도동,2018,583.229,84.97,20,분
809,송도동,2018,564.972,84.96,20,분
810,송도동,2018,546.899,84.97,12,분
811,송도동,2018,558.251,84.96,6,분
812,송도동,2018,532.25,84.96,18,분
813,송도동,2018,518.254,84.97,5,분
814,동춘동,2018,439.138,66.947,3,분
815,동춘동,2018,441.261,84.9044,24,분
816,동춘동,2018,446.345,84.9948,8,분
817,동춘동,2018,438.7,74.2443,2,분
818,동춘동,2018,393.22,59.0,15,분
819,동춘동,2018,441.709,84.9948,16,분
820,동춘동,2018,438.074,84.9948,6,분
821,동춘동,2018,443.638,93.7025,15,분
822,동춘동,2018,442.298,84.9948,14,분
823,동춘동,2018,340.063,84.9255,9,입
824,동춘동,2018,420.15,59.9786,14,분
825,동춘동,2018,456.62,70.77,12,분
826,동춘동,2018,460.961,70.75,20,분
827,동춘동,2018,443.657,84.98,17,분
828,동춘동,2018,446.742,70.75,7,분
829,동춘동,2018,451.895,84.98,19,분
830,동춘동,2018,414.721,84.98,7,분
831,동춘동,2018,423.731,70.75,2,분
832,동춘동,2018,445.069,84.98,16,분
833,동춘동,2018,448.014,70.75,11,분
834,동춘동,2018,454.516,70.75,8,분
835,동춘동,2018,451.183,84.95,9,분
836,동춘동,2018,447.152,70.75,4,분
837,동춘동,2018,387.588,84.84,1,분
838,동춘동,2018,449.427,84.8904,8,분
839,동춘동,2018,460.021,76.9835,17,분
840,동춘동,2018,459.231,84.9246,14,분
841,동춘동,2018,449.485,84.8904,8,분
842,동춘동,2018,457.531,84.8904,18,분
843,동춘동,2018,473.53,59.8632,17,분
844,동춘동,2018,475.2,59.8632,17,분
845,동춘동,2018,452.483,84.98,19,분
846,동춘동,2018,467.218,70.77,8,분
847,동춘동,2018,379.447,105.68,1,분
848,동춘동,2018,440.201,70.77,3,분
849,동춘동,2018,445.317,84.98,6,분
850,동춘동,2018,450.024,84.98,7,분
851,동춘동,2018,438.256,84.98,7,분
852,동춘동,2018,438.256,84.98,7,분
853,동춘동,2018,440.784,84.42,2,분
854,동춘동,2018,462.979,70.77,12,분
855,동춘동,2018,438.256,84.98,9,분
856,동춘동,2018,456.62,70.77,6,분
857,동춘동,2018,440.845,84.98,6,분
858,동춘동,2018,453.102,70.75,10,분
859,동춘동,2018,463.85,84.98,16,분
860,송도동,2018,548.471,84.9999,42,분
861,송도동,2018,510.147,95.8548,3,분
862,송도동,2018,538.118,84.9999,14,분
863,송도동,2018,541.648,84.9999,28,분
864,송도동,2018,530.073,95.8548,14,분
865,송도동,2018,511.105,84.7966,3,분
866,송도동,2018,535.765,84.9999,11,분
867,송도동,2018,536.749,95.8548,22,분
868,송도동,2018,524.942,84.9999,6,분
869,송도동,2018,514.841,95.8548,5,분
870,송도동,2018,542.53,84.9999,18,분
871,송도동,2018,549.648,84.9999,38,분
872,송도동,2018,521.714,84.8166,15,분
873,송도동,2018,533.202,95.8548,21,분
874,송도동,2018,539.775,95.8548,38,분
875,송도동,2018,536.354,84.9999,20,분
876,송도동,2018,546.707,84.9999,36,분
877,송도동,2018,536.648,84.9999,11,분
878,송도동,2018,535.765,84.9999,26,분
879,송도동,2018,521.955,84.7966,5,분
880,송도동,2018,536.354,84.9999,29,분
881,송도동,2018,536.942,84.9999,24,분
882,송도동,2018,535.177,84.9999,12,분
883,송도동,2018,547.295,84.9999,34,분
884,송도동,2018,548.471,84.9999,36,분
885,송도동,2018,536.354,84.9999,11,분
886,송도동,2018,522.236,84.9999,4,분
887,송도동,2018,546.118,84.9999,41,분
888,송도동,2018,547.295,84.9999,45,분
889,송도동,2018,504.471,84.9999,2,분
890,송도동,2018,536.354,84.9999,17,분
891,송도동,2018,538.118,84.9999,30,분
892,송도동,2018,536.942,84.9999,18,분
893,송도동,2018,508.373,95.8548,3,분
894,송도동,2018,535.765,84.9999,12,분
895,송도동,2018,546.118,84.9999,35,분
896,송도동,2018,547.295,84.9999,34,분
897,송도동,2018,536.942,84.9999,26,분
898,송도동,2018,525.53,84.9999,5,분
899,송도동,2018,535.765,84.9999,15,분
900,송도동,2018,540.609,95.8548,21,분
901,송도동,2018,529.551,95.8548,19,분
902,송도동,2018,513.798,95.8548,7,분
903,송도동,2018,537.631,84.8166,43,분
904,송도동,2018,544.715,84.7966,49,분
905,송도동,2018,524.942,84.9999,6,분
906,송도동,2018,547.295,84.9999,38,분
907,송도동,2018,548.471,84.9999,37,분
908,송도동,2018,530.073,95.8548,22,분
909,송도동,2018,535.765,84.9999,14,분
910,송도동,2018,532.097,84.7966,20,분
911,송도동,2018,539.387,84.8166,42,분
912,송도동,2018,515.177,84.9999,3,분
913,송도동,2018,497.836,95.8548,2,분
914,송도동,2018,531.429,84.8166,18,분
915,송도동,2018,546.118,84.9999,32,분
916,송도동,2018,529.551,95.8548,12,분
917,송도동,2018,546.707,84.9999,39,분
918,송도동,2018,525.53,84.9999,7,분
919,송도동,2018,520.068,84.7966,9,분
920,송도동,2018,530.839,84.8166,11,분
921,송도동,2018,536.354,84.9999,27,분
922,송도동,2018,546.354,84.9999,46,분
923,송도동,2018,543.426,95.8548,44,분
924,송도동,2018,542.357,84.7966,41,분
925,송도동,2018,542.946,84.7966,47,분
926,송도동,2018,536.942,84.9999,26,분
927,송도동,2018,548.471,84.9999,47,분
928,송도동,2018,546.707,84.9999,33,분
929,송도동,2018,549.648,84.9999,41,분
930,송도동,2018,539.775,95.8548,34,분
931,송도동,2018,538.118,84.9999,27,분
932,송도동,2018,536.354,84.9999,18,분
933,송도동,2018,547.53,84.9999,46,분
934,송도동,2018,552.589,84.9999,40,분
935,송도동,2018,536.354,84.9999,13,분
936,송도동,2018,514.589,84.9999,3,분
937,송도동,2018,534.455,84.7966,22,분
938,송도동,2018,550.824,84.9999,48,분
939,송도동,2018,536.942,84.9999,21,분
940,송도동,2018,552.001,84.9999,45,분
941,송도동,2018,539.456,84.7966,15,분
942,송도동,2018,536.942,84.9999,19,분
943,송도동,2018,535.765,84.9999,28,분
944,송도동,2018,542.357,84.7966,38,분
945,송도동,2018,536.942,84.9999,30,분
946,송도동,2018,525.251,84.8166,20,분
947,송도동,2018,547.295,84.9999,43,분
948,송도동,2018,536.942,84.9999,18,분
949,송도동,2018,539.775,95.8548,32,분
950,송도동,2018,541.767,84.7966,48,분
951,송도동,2018,532.097,84.7966,12,분
952,송도동,2018,514.589,84.9999,3,분
953,송도동,2018,540.296,95.8548,47,분
954,송도동,2018,532.097,84.7966,10,분
955,송도동,2018,521.714,84.8166,29,분
956,송도동,2018,529.029,95.8548,12,분
957,송도동,2018,530.707,84.9999,9,분
958,송도동,2018,547.295,84.9999,43,분
959,송도동,2018,536.942,84.9999,11,분
960,송도동,2018,508.582,95.8548,3,분
961,송도동,2018,493.246,95.8548,2,분
962,송도동,2018,529.551,95.8548,18,분
963,송도동,2018,535.177,84.9999,15,분
964,송도동,2018,539.357,95.8548,23,분
965,송도동,2018,548.471,84.9999,33,분
966,송도동,2018,530.073,95.8548,22,분
967,송도동,2018,535.765,84.9999,24,분
968,송도동,2018,544.715,84.7966,39,분
969,송도동,2018,529.551,95.8548,23,분
970,송도동,2018,541.548,95.8548,42,분
971,송도동,2018,518.284,95.8548,8,분
972,송도동,2018,527.026,84.7966,9,분
973,송도동,2018,546.118,84.9999,33,분
974,송도동,2018,536.354,84.9999,21,분
975,송도동,2018,534.976,95.8548,39,분
976,송도동,2018,534.455,84.7966,10,분
977,송도동,2018,547.883,84.9999,42,분
978,송도동,2018,538.118,84.9999,20,분
979,송도동,2018,536.942,84.9999,18,분
980,송도동,2018,582.295,84.9999,31,분
981,송도동,2018,532.686,84.7966,16,분
982,송도동,2018,525.9,95.8548,13,분
983,송도동,2018,529.551,95.8548,18,분
984,송도동,2018,535.765,84.9999,23,분
985,송도동,2018,548.471,84.9999,48,분
986,송도동,2018,532.097,84.7966,18,분
987,송도동,2018,542.357,84.7966,31,분
988,송도동,2018,546.707,84.9999,38,분
989,송도동,2018,535.765,84.9999,24,분
990,송도동,2018,515.177,84.9999,4,분
991,송도동,2018,518.806,95.8548,7,분
992,송도동,2018,547.295,84.9999,31,분
993,송도동,2018,536.118,84.9999,22,분
994,송도동,2018,536.354,84.9999,29,분
995,송도동,2018,536.942,84.9999,19,분
996,송도동,2018,548.471,84.9999,39,분
997,송도동,2018,535.765,84.9999,27,분
998,송도동,2018,526.707,84.9999,6,분
999,송도동,2018,548.471,84.9999,36,분
1000,송도동,2018,536.354,84.9999,17,분
1001,송도동,2018,535.765,84.9999,27,분
1002,송도동,2018,530.118,84.9999,9,분
1003,송도동,2018,524.354,84.9999,5,분
1004,송도동,2018,528.559,84.7966,22,분
1005,송도동,2018,546.973,95.8548,35,분
1006,송도동,2018,548.471,84.9999,41,분
1007,송도동,2018,525.53,84.9999,5,분
1008,송도동,2018,524.942,84.9999,6,분
1009,송도동,2018,536.942,84.9999,28,분
1010,송도동,2018,547.883,84.9999,48,분
1011,송도동,2018,536.354,84.9999,23,분
1012,송도동,2018,536.354,84.9999,16,분
1013,송도동,2018,525.53,84.9999,7,분
1014,송도동,2018,535.765,84.9999,10,분
1015,송도동,2018,549.258,95.8548,31,분
1016,송도동,2018,514.643,84.7966,3,분
1017,송도동,2018,524.942,84.9999,7,분
1018,송도동,2018,536.942,84.9999,30,분
1019,송도동,2018,539.059,84.9999,14,분
1020,송도동,2018,535.765,84.9999,20,분
1021,송도동,2018,540.129,95.8548,17,분
1022,송도동,2018,542.936,84.8166,46,분
1023,송도동,2018,540.471,84.9999,30,분
1024,송도동,2018,535.765,84.9999,22,분
1025,송도동,2018,528.821,95.8548,9,분
1026,송도동,2018,535.177,84.9999,12,분
1027,송도동,2018,518.284,95.8548,5,분
1028,송도동,2018,548.471,84.9999,47,분
1029,송도동,2018,530.073,95.8548,12,분
1030,송도동,2018,530.073,95.8548,12,분
1031,송도동,2018,532.686,84.7966,12,분
1032,송도동,2018,509.625,95.8548,4,분
1033,송도동,2018,548.471,84.9999,45,분
1034,송도동,2018,525.84,84.8166,17,분
1035,송도동,2018,541.648,84.9999,10,분
1036,송도동,2018,536.942,84.9999,16,분
1037,송도동,2018,508.059,84.9999,2,분
1038,송도동,2018,539.295,84.9999,18,분
1039,송도동,2018,545.177,84.9999,20,분
1040,송도동,2018,548.118,84.9999,21,분
1041,송도동,2018,540.765,84.9999,28,분
1042,송도동,2018,546.556,95.8548,39,분
1043,송도동,2018,535.765,84.9999,13,분
1044,송도동,2018,530.236,84.9999,5,분
1045,송도동,2018,549.059,84.9999,32,분
1046,송도동,2018,548.471,84.9999,42,분
1047,송도동,2018,544.001,84.9999,23,분
1048,송도동,2018,552.001,84.9999,41,분
1049,송도동,2018,543.707,84.9999,14,분
1050,송도동,2018,543.165,95.8548,35,분
1051,송도동,2018,536.942,84.9999,15,분
1052,송도동,2018,551.412,84.9999,46,분
1053,송도동,2018,536.589,84.9999,8,분
1054,송도동,2018,533.276,84.7966,16,분
1055,송도동,2018,545.895,84.7966,34,분
1056,송도동,2018,540.192,95.8548,31,분
1057,송도동,2018,532.325,84.8166,15,분
1058,송도동,2018,549.648,84.9999,33,분
1059,송도동,2018,527.019,84.8166,15,분
1060,송도동,2018,542.109,84.7966,20,분
1061,송도동,2018,582.362,74.9894,10,분
1062,송도동,2018,552.558,74.9894,23,입
1063,송도동,2018,553.718,74.9894,34,입
1064,송도동,2018,591.312,84.4546,21,분
1065,송도동,2018,595.52,84.202,17,분
1066,송도동,2018,562.196,84.4546,7,분
1067,송도동,2018,591.525,84.4546,27,분
1068,송도동,2018,524.979,84.2262,23,입
1069,송도동,2018,514.465,84.202,22,입
1070,송도동,2018,512.93,84.916,9,입
1071,송도동,2018,588.478,84.202,14,분
1072,송도동,2018,562.701,74.8994,4,분
1073,송도동,2018,672.685,124.9886,6,분
1074,송도동,2018,583.997,74.8994,10,분
1075,송도동,2018,588.27,74.9894,14,분
1076,송도동,2018,594.231,84.7583,14,분
1077,송도동,2018,567.493,84.9738,4,분
1078,송도동,2018,567.524,84.4546,8,분
1079,송도동,2018,537.944,84.2262,11,입
1080,송도동,2018,572.48,84.202,4,분
1081,송도동,2018,552.207,74.8994,27,입
1082,송도동,2018,513.961,84.2262,27,입
1083,송도동,2018,563.106,74.9894,9,분
1084,송도동,2018,526.226,84.916,15,입
1085,송도동,2018,576.309,84.7583,7,분
