,end_nm,base_date,deposit,m_rent,exclusive_area,cnstr_year,floor,type
475,연수동,2018,1000,45,44.66,1993,12.0,아파트
476,연수동,2018,500,15,44.66,1993,9.0,아파트
477,연수동,2018,400,45,44.66,1993,12.0,아파트
478,연수동,2018,2000,40,44.66,1993,9.0,아파트
479,연수동,2018,500,50,44.66,1993,13.0,아파트
480,연수동,2018,3000,60,84.945,1992,3.0,아파트
481,연수동,2018,12000,30,84.56,1993,8.0,아파트
482,연수동,2018,4000,50,69.74,1992,4.0,아파트
483,연수동,2018,2000,80,84.96,1992,7.0,아파트
484,연수동,2018,2000,70,84.96,1992,4.0,아파트
485,연수동,2018,3000,65,84.96,1992,11.0,아파트
486,옥련동,2018,2000,50,59.76,1994,12.0,아파트
487,옥련동,2018,2000,80,84.855,1995,8.0,아파트
488,옥련동,2018,500,35,29.7,1997,7.0,아파트
489,옥련동,2018,500,45,29.7,1997,11.0,아파트
490,옥련동,2018,500,35,49.77,1984,4.0,아파트
491,옥련동,2018,1000,40,58.32,1984,4.0,아파트
492,옥련동,2018,1500,30,58.32,1984,5.0,아파트
493,옥련동,2018,500,40,56.16,1984,1.0,아파트
494,옥련동,2018,2000,65,59.929,1996,4.0,아파트
495,옥련동,2018,2000,80,84.63,1994,4.0,아파트
496,옥련동,2018,3000,33,52.31,1991,5.0,아파트
497,옥련동,2018,3500,52,59.93,1997,4.0,아파트
498,옥련동,2018,3000,55,59.93,1997,11.0,아파트
499,옥련동,2018,700,61,59.4,1994,11.0,아파트
500,옥련동,2018,2000,50,59.4,1994,15.0,아파트
501,옥련동,2018,2500,55,59.985,1995,5.0,아파트
502,옥련동,2018,2000,60,59.985,1996,2.0,아파트
503,옥련동,2018,4000,40,59.985,1997,3.0,아파트
504,옥련동,2018,2000,65,59.985,1997,14.0,아파트
505,옥련동,2018,2000,70,84.6,1997,16.0,아파트
506,옥련동,2018,2000,60,59.985,1997,7.0,아파트
507,옥련동,2018,2000,65,59.985,1997,12.0,아파트
508,청학동,2018,3000,60,84.02,1993,8.0,아파트
509,청학동,2018,500,40,49.68,1990,5.0,아파트
510,청학동,2018,2000,32,35.743,1994,14.0,아파트
511,청학동,2018,2700,30,35.743,1994,2.0,아파트
512,청학동,2018,1000,40,35.743,1994,12.0,아파트
513,청학동,2018,7000,20,63.36,1985,3.0,아파트
514,청학동,2018,1000,54,49.995,1994,4.0,아파트
515,청학동,2018,1000,55,49.995,1994,1.0,아파트
516,청학동,2018,1000,50,49.995,1994,4.0,아파트
517,청학동,2018,1000,40,35.81,1995,2.0,아파트
518,청학동,2018,10000,25,59.79,1995,6.0,아파트
519,청학동,2018,4000,50,59.79,1995,7.0,아파트
520,청학동,2018,2000,120,164.46,2000,7.0,아파트
521,동춘동,2018,2000,75,84.945,1994,1.0,아파트
522,동춘동,2018,1000,60,52.14,1994,5.0,아파트
523,동춘동,2018,10000,17,52.14,1994,9.0,아파트
524,동춘동,2018,12000,5,52.14,1994,9.0,아파트
525,동춘동,2018,1000,63,59.3,1994,4.0,아파트
526,동춘동,2018,3000,60,59.76,1995,9.0,아파트
527,동춘동,2018,3000,60,59.76,1995,12.0,아파트
528,동춘동,2018,10000,50,90.18,1994,1.0,아파트
529,동춘동,2018,3000,95,84.98,2017,9.0,아파트
530,동춘동,2018,800,40,84.95,2017,20.0,아파트
531,동춘동,2018,7000,50,70.75,2017,2.0,아파트
532,동춘동,2018,1000,70,84.95,2017,6.0,아파트
533,동춘동,2018,1000,75,84.98,2017,12.0,아파트
534,동춘동,2018,2000,90,70.75,2017,9.0,아파트
535,동춘동,2018,2000,80,84.95,2017,15.0,아파트
536,동춘동,2018,2000,90,70.75,2017,8.0,아파트
537,동춘동,2018,3000,70,84.95,2017,9.0,아파트
538,동춘동,2018,3000,40,59.885,1995,8.0,아파트
539,동춘동,2018,2700,75,84.22,1993,4.0,아파트
540,동춘동,2018,1000,60,45.36,1993,5.0,아파트
541,동춘동,2018,3500,40,45.36,1993,5.0,아파트
542,동춘동,2018,3000,45,45.36,1993,7.0,아파트
543,동춘동,2018,1000,55,45.36,1993,7.0,아파트
544,동춘동,2018,3000,65,68.36,1994,1.0,아파트
545,동춘동,2018,1000,85,84.97,1994,2.0,아파트
546,동춘동,2018,1500,75,84.97,1993,3.0,아파트
547,선학동,2018,3000,65,84.53,1992,1.0,아파트
548,선학동,2018,1000,60,59.86,1995,1.0,아파트
549,선학동,2018,2000,50,64.38,1991,3.0,아파트
550,선학동,2018,1000,60,64.38,1991,3.0,아파트
551,선학동,2018,2000,40,64.38,1991,5.0,아파트
552,송도동,2018,20500,30,101.99,2013,25.0,아파트
553,송도동,2018,3000,150,134.96,2013,25.0,아파트
554,송도동,2018,2000,100,64.6999,2014,15.0,아파트
555,송도동,2018,2000,105,84.8669,2014,16.0,아파트
556,송도동,2018,10000,60,59.9201,2014,4.0,아파트
557,송도동,2018,30000,200,170.6929,2010,22.0,아파트
558,송도동,2018,25000,90,105.6861,2011,11.0,아파트
559,송도동,2018,30000,30,116.4728,2009,22.0,아파트
560,송도동,2018,28000,15,84.99,2009,12.0,아파트
561,송도동,2018,3000,130,141.162,2009,9.0,아파트
562,송도동,2018,5000,100,101.748,2009,20.0,아파트
563,송도동,2018,1000,150,101.3056,2016,12.0,아파트
564,송도동,2018,3000,130,101.3056,2016,29.0,아파트
565,송도동,2018,17000,75,101.3056,2016,25.0,아파트
566,송도동,2018,2000,95,74.5812,2017,3.0,아파트
567,송도동,2018,10000,60,84.586,2006,2.0,아파트
568,송도동,2018,3000,120,84.9359,2017,21.0,아파트
569,송도동,2018,3000,130,84.8939,2017,19.0,아파트
570,송도동,2018,2000,100,84.89,2005,14.0,아파트
571,송도동,2018,15000,700,101.9444,2012,16.0,아파트
572,송도동,2018,3000,80,101.9444,2012,25.0,아파트
573,송도동,2018,2000,125,101.9444,2012,25.0,아파트
574,송도동,2018,3000,110,84.92,2015,16.0,아파트
575,송도동,2018,2000,110,84.92,2015,21.0,아파트
576,송도동,2018,3000,110,84.94,2017,23.0,아파트
577,송도동,2018,3000,110,84.9,2017,3.0,아파트
578,송도동,2018,2000,125,84.9,2017,44.0,아파트
579,송도동,2018,3000,110,84.9,2017,15.0,아파트
580,송도동,2018,3000,105,84.9,2017,5.0,아파트
581,송도동,2018,3000,90,68.72,2017,38.0,아파트
582,송도동,2018,2000,90,68.72,2017,9.0,아파트
583,송도동,2018,2000,120,84.9,2017,11.0,아파트
584,송도동,2018,100,50,95.81,2017,6.0,아파트
585,송도동,2018,1000,120,59.89,2017,42.0,아파트
586,송도동,2018,7000,70,59.98,2017,27.0,아파트
587,송도동,2018,3000,150,119.4815,2012,8.0,아파트
588,송도동,2018,3000,125,84.919,2012,7.0,아파트
589,송도동,2018,3000,163,96.934,2015,19.0,아파트
590,송도동,2018,3000,105,84.97,2015,16.0,아파트
591,송도동,2018,5000,75,84.98,2015,48.0,아파트
592,송도동,2018,3000,100,84.852,2016,4.0,아파트
593,송도동,2018,3000,105,84.96,2008,6.0,아파트
594,송도동,2018,10000,125,119.91,2008,1.0,아파트
595,송도동,2018,22000,40,101.99,2007,4.0,아파트
596,송도동,2018,3000,170,180.5,2007,12.0,아파트
597,송도동,2018,10065,69,118.02,2010,22.0,아파트
598,송도동,2018,10000,73,84.99,2010,18.0,아파트
599,송도동,2018,5000,150,149.41,2010,18.0,아파트
600,송도동,2018,12000,80,134.88,2010,25.0,아파트
601,송도동,2018,15000,50,101.26,2010,8.0,아파트
602,송도동,2018,3000,120,95.393,2011,14.0,아파트
603,송도동,2018,5000,170,148.612,2011,5.0,아파트
604,송도동,2018,3000,95,84.4433,2013,18.0,아파트
605,송도동,2018,2000,100,84.4691,2013,24.0,아파트
606,송도동,2018,2500,110,84.637,2013,12.0,아파트
607,송도동,2018,23000,15,84.4024,2013,18.0,아파트
608,송도동,2018,2000,100,84.4691,2013,25.0,아파트
609,송도동,2018,1000,120,84.4691,2013,21.0,아파트
610,송도동,2018,3000,135,137.547,2010,6.0,아파트
611,송도동,2018,3000,150,156.854,2010,12.0,아파트
612,송도동,2018,7000,60,84.7167,2005,3.0,아파트
613,송도동,2018,2000,100,84.7167,2005,13.0,아파트
614,송도동,2018,2000,100,84.7167,2005,7.0,아파트
615,송도동,2018,2000,100,84.94,2005,8.0,아파트
616,송도동,2018,2000,90,84.94,2005,2.0,아파트
617,송도동,2018,3000,165,170.055,2011,13.0,아파트
618,송도동,2018,3000,150,142.359,2011,6.0,아파트
619,송도동,2018,3000,145,131.365,2011,19.0,아파트
620,송도동,2018,2000,180,173.295,2011,19.0,아파트
621,송도동,2018,10000,110,113.9066,2012,19.0,아파트
622,연수동,2018,13000,20,52.14,1993,3.0,아파트
623,연수동,2018,3000,60,62.482,1993,8.0,아파트
624,연수동,2018,7500,15,49.24,1994,1.0,아파트
625,연수동,2018,2000,40,49.24,1994,1.0,아파트
626,연수동,2018,1000,50,51.75,1997,2.0,아파트
627,연수동,2018,5000,30,49.56,1993,13.0,아파트
628,연수동,2018,500,30,26.82,1992,10.0,아파트
629,연수동,2018,1000,25,26.82,1992,13.0,아파트
630,연수동,2018,500,30,26.82,1992,9.0,아파트
631,연수동,2018,500,30,26.82,1992,15.0,아파트
632,연수동,2018,500,30,26.82,1992,5.0,아파트
633,연수동,2018,4000,25,49.94,1992,5.0,아파트
634,연수동,2018,2000,75,84.94,1992,2.0,아파트
635,연수동,2018,8000,40,59.59,1994,6.0,아파트
636,연수동,2018,2000,75,59.59,1994,19.0,아파트
637,연수동,2018,1000,53,40.5,1994,11.0,아파트
638,연수동,2018,3000,50,84.975,1992,5.0,아파트
639,연수동,2018,7000,20,44.66,1993,5.0,아파트
640,연수동,2018,800,52,44.66,1993,10.0,아파트
641,연수동,2018,1000,48,44.66,1993,11.0,아파트
642,연수동,2018,1000,50,44.66,1993,10.0,아파트
643,연수동,2018,500,50,44.66,1993,1.0,아파트
644,연수동,2018,1000,25,69.74,1992,11.0,아파트
645,옥련동,2018,3000,100,147.749,1997,10.0,아파트
646,옥련동,2018,2000,60,59.98,1996,10.0,아파트
647,옥련동,2018,2000,70,74.055,1995,3.0,아파트
648,옥련동,2018,1000,30,56.46,1983,5.0,아파트
649,옥련동,2018,3000,50,59.78,1998,6.0,아파트
650,옥련동,2018,1000,35,29.7,1997,14.0,아파트
651,옥련동,2018,500,42,29.7,1997,5.0,아파트
652,옥련동,2018,300,45,29.7,1997,7.0,아파트
653,옥련동,2018,2000,60,59.86,1994,3.0,아파트
654,옥련동,2018,1000,70,59.986,1997,14.0,아파트
655,옥련동,2018,2000,50,59.4,1994,16.0,아파트
656,옥련동,2018,2000,58,59.985,1995,3.0,아파트
657,옥련동,2018,1000,70,59.985,1995,18.0,아파트
658,옥련동,2018,2000,60,59.985,1996,19.0,아파트
659,옥련동,2018,1000,70,59.985,1996,5.0,아파트
660,옥련동,2018,1000,70,59.985,1996,15.0,아파트
661,옥련동,2018,1000,90,84.6,1997,3.0,아파트
662,청학동,2018,1000,90,84.02,1993,4.0,아파트
663,청학동,2018,500,40,49.68,1990,4.0,아파트
664,청학동,2018,1000,40,35.743,1994,7.0,아파트
665,청학동,2018,1000,55,49.585,1994,8.0,아파트
666,청학동,2018,500,43,35.743,1994,8.0,아파트
667,청학동,2018,1000,40,35.743,1994,12.0,아파트
668,청학동,2018,2000,50,49.585,1994,13.0,아파트
669,청학동,2018,1500,40,35.743,1994,5.0,아파트
670,청학동,2018,8500,11,55.98,1985,3.0,아파트
671,청학동,2018,2000,65,59.79,1995,7.0,아파트
672,동춘동,2018,1000,80,84.945,1994,2.0,아파트
673,동춘동,2018,2000,78,84.945,1994,4.0,아파트
674,동춘동,2018,3000,65,84.945,1994,2.0,아파트
675,동춘동,2018,2000,70,96.74,1993,2.0,아파트
676,동춘동,2018,3000,80,134.07,1993,4.0,아파트
677,동춘동,2018,1000,45,52.14,1994,10.0,아파트
678,동춘동,2018,500,65,52.14,1994,5.0,아파트
679,동춘동,2018,2000,45,52.14,1994,8.0,아파트
680,동춘동,2018,2000,60,59.3,1994,4.0,아파트
681,동춘동,2018,3000,53,59.36,1994,4.0,아파트
682,동춘동,2018,2000,50,59.36,1994,2.0,아파트
683,동춘동,2018,10000,85,59.36,1994,5.0,아파트
684,동춘동,2018,8000,50,95.76,1993,5.0,아파트
685,동춘동,2018,2000,80,84.965,1995,11.0,아파트
686,동춘동,2018,2000,85,90.18,1994,4.0,아파트
687,동춘동,2018,3000,100,84.98,2017,14.0,아파트
688,동춘동,2018,4000,90,84.98,2017,6.0,아파트
689,동춘동,2018,15000,25,84.22,1993,7.0,아파트
690,동춘동,2018,1500,50,45.36,1993,7.0,아파트
691,동춘동,2018,3000,45,45.36,1993,2.0,아파트
692,동춘동,2018,1000,58,45.36,1993,4.0,아파트
693,동춘동,2018,2000,75,84.22,1993,3.0,아파트
694,동춘동,2018,1000,55,45.36,1993,1.0,아파트
695,동춘동,2018,2000,75,84.97,1993,4.0,아파트
696,선학동,2018,4000,40,64.38,1991,1.0,아파트
697,송도동,2018,3000,150,134.96,2013,44.0,아파트
698,송도동,2018,3000,130,84.8669,2014,20.0,아파트
699,송도동,2018,3000,110,84.8669,2014,19.0,아파트
700,송도동,2018,2000,130,96.318,2010,14.0,아파트
701,송도동,2018,5000,140,105.6861,2011,33.0,아파트
702,송도동,2018,30000,50,105.6861,2011,9.0,아파트
703,송도동,2018,5000,280,146.5057,2011,21.0,아파트
704,송도동,2018,2000,110,71.7602,2011,6.0,아파트
705,송도동,2018,5000,290,146.5057,2011,24.0,아파트
706,송도동,2018,5000,210,133.5512,2011,39.0,아파트
707,송도동,2018,8000,100,115.0662,2009,13.0,아파트
708,송도동,2018,10000,85,99.3121,2009,8.0,아파트
709,송도동,2018,3000,115,84.9871,2009,23.0,아파트
710,송도동,2018,3000,140,113.7554,2009,6.0,아파트
711,송도동,2018,3000,120,101.748,2009,7.0,아파트
712,송도동,2018,10000,65,84.99,2009,20.0,아파트
713,송도동,2018,3000,140,84.578,2016,2.0,아파트
714,송도동,2018,2000,100,59.8604,2016,21.0,아파트
715,송도동,2018,15000,50,59.7433,2016,47.0,아파트
716,송도동,2018,3000,130,101.3056,2016,33.0,아파트
717,송도동,2018,3000,125,101.3056,2016,4.0,아파트
718,송도동,2018,6000,100,101.3056,2016,10.0,아파트
719,송도동,2018,5000,80,84.578,2016,29.0,아파트
720,송도동,2018,2000,130,101.3056,2016,8.0,아파트
721,송도동,2018,3000,125,101.3056,2016,19.0,아파트
722,송도동,2018,2500,115,84.578,2016,23.0,아파트
723,송도동,2018,33000,20,84.578,2016,14.0,아파트
724,송도동,2018,4000,75,63.9487,2017,8.0,아파트
725,송도동,2018,3000,90,84.914,2006,11.0,아파트
726,송도동,2018,5000,87,74.9533,2017,24.0,아파트
727,송도동,2018,2000,145,134.58,2005,1.0,아파트
728,송도동,2018,5000,85,84.89,2005,9.0,아파트
729,송도동,2018,10000,95,112.1643,2012,16.0,아파트
730,송도동,2018,2000,130,84.89,2015,9.0,아파트
731,송도동,2018,3000,140,99.6,2015,32.0,아파트
732,송도동,2018,3000,120,84.73,2015,26.0,아파트
733,송도동,2018,3000,130,84.89,2015,16.0,아파트
734,송도동,2018,3000,100,84.92,2015,9.0,아파트
735,송도동,2018,3000,95,68.96,2017,10.0,아파트
736,송도동,2018,5000,100,84.94,2017,17.0,아파트
737,송도동,2018,3000,110,68.96,2017,28.0,아파트
738,송도동,2018,2000,100,68.72,2017,14.0,아파트
739,송도동,2018,3000,130,95.81,2017,10.0,아파트
740,송도동,2018,2000,100,68.72,2017,8.0,아파트
741,송도동,2018,3000,90,68.72,2017,32.0,아파트
742,송도동,2018,1000,100,59.89,2017,12.0,아파트
743,송도동,2018,14500,50,68.72,2017,19.0,아파트
744,송도동,2018,2000,100,68.96,2017,18.0,아파트
745,송도동,2018,2000,90,59.89,2017,33.0,아파트
746,송도동,2018,2000,90,68.72,2017,26.0,아파트
747,송도동,2018,2000,90,68.72,2017,26.0,아파트
748,송도동,2018,3000,85,59.89,2017,17.0,아파트
749,송도동,2018,2000,100,68.72,2017,16.0,아파트
750,송도동,2018,2000,135,84.928,2011,6.0,아파트
751,송도동,2018,3000,120,84.9238,2015,6.0,아파트
752,송도동,2018,20000,90,84.9841,2015,13.0,아파트
753,송도동,2018,5000,230,129.83,2015,56.0,아파트
754,송도동,2018,3000,80,59.978,2016,9.0,아파트
755,송도동,2018,3000,110,119.91,2008,1.0,아파트
756,송도동,2018,10000,75,101.99,2007,4.0,아파트
757,송도동,2018,2000,90,101.8,2010,11.0,아파트
758,송도동,2018,3000,140,118.602,2011,5.0,아파트
759,송도동,2018,3000,120,95.393,2011,2.0,아파트
760,송도동,2018,5000,175,144.957,2011,7.0,아파트
761,송도동,2018,10000,60,84.4815,2013,2.0,아파트
762,송도동,2018,3000,120,111.4615,2013,13.0,아파트
763,송도동,2018,2000,100,84.4024,2013,14.0,아파트
764,송도동,2018,3000,130,129.394,2012,19.0,아파트
765,송도동,2018,5000,240,162.3109,2011,4.0,아파트
766,송도동,2018,2000,95,84.7167,2005,10.0,아파트
767,송도동,2018,2000,115,114.7008,2005,18.0,아파트
768,송도동,2018,2000,90,84.7159,2005,8.0,아파트
769,송도동,2018,5000,80,84.7159,2005,2.0,아파트
770,송도동,2018,2500,100,84.9574,2006,16.0,아파트
771,송도동,2018,25000,80,170.055,2011,15.0,아파트
772,송도동,2018,3000,140,142.359,2011,11.0,아파트
773,송도동,2018,2000,85,84.8507,2012,5.0,아파트
774,연수동,2018,2000,60,52.14,1993,7.0,아파트
775,연수동,2018,1000,60,52.14,1993,15.0,아파트
776,연수동,2018,3000,55,52.14,1993,14.0,아파트
777,연수동,2018,14000,5,62.482,1993,5.0,아파트
778,연수동,2018,1000,55,51.75,1997,8.0,아파트
779,연수동,2018,1000,53,49.56,1993,10.0,아파트
780,연수동,2018,1000,55,49.56,1993,5.0,아파트
781,연수동,2018,300,32,26.82,1992,6.0,아파트
782,연수동,2018,6800,6,26.82,1992,9.0,아파트
783,연수동,2018,500,32,26.82,1992,15.0,아파트
784,연수동,2018,563,8,26.37,1992,8.0,아파트
785,연수동,2018,1000,50,49.94,1992,12.0,아파트
786,연수동,2018,500,50,41.3,1992,10.0,아파트
787,연수동,2018,1000,60,49.94,1992,9.0,아파트
788,연수동,2018,2000,55,84.94,1992,6.0,아파트
789,연수동,2018,1500,65,84.8,1992,1.0,아파트
790,연수동,2018,1000,45,40.5,1994,21.0,아파트
791,연수동,2018,2000,70,59.59,1994,18.0,아파트
792,연수동,2018,2000,40,40.5,1994,14.0,아파트
793,연수동,2018,1000,80,59.59,1994,8.0,아파트
794,연수동,2018,2000,45,40.5,1994,12.0,아파트
795,연수동,2018,1000,55,40.5,1994,6.0,아파트
796,연수동,2018,1000,65,59.59,1994,8.0,아파트
797,연수동,2018,3000,60,84.87,1993,2.0,아파트
798,연수동,2018,500,49,44.66,1993,4.0,아파트
799,연수동,2018,800,50,44.66,1993,13.0,아파트
800,연수동,2018,4000,32,44.66,1993,7.0,아파트
801,연수동,2018,500,50,44.66,1993,8.0,아파트
802,연수동,2018,3000,70,84.56,1993,1.0,아파트
803,연수동,2018,200,25,69.74,1992,4.0,아파트
804,옥련동,2018,2000,68,59.98,1996,15.0,아파트
805,옥련동,2018,2000,60,59.98,1996,6.0,아파트
806,옥련동,2018,4500,40,59.885,1995,4.0,아파트
807,옥련동,2018,500,40,29.7,1997,5.0,아파트
808,옥련동,2018,500,40,29.7,1997,7.0,아파트
809,옥련동,2018,1000,40,58.32,1984,1.0,아파트
810,옥련동,2018,3000,75,84.74,2002,11.0,아파트
811,옥련동,2018,1000,50,43.2,1994,10.0,아파트
812,옥련동,2018,500,60,59.4,1994,4.0,아파트
813,옥련동,2018,3000,47,59.985,1995,9.0,아파트
814,옥련동,2018,1000,70,59.985,1995,16.0,아파트
815,옥련동,2018,3000,50,59.985,1996,15.0,아파트
816,청학동,2018,1000,55,49.585,1994,4.0,아파트
817,청학동,2018,1000,42,35.743,1994,14.0,아파트
818,청학동,2018,1000,40,35.743,1994,12.0,아파트
819,청학동,2018,1000,45,35.743,1994,3.0,아파트
820,청학동,2018,500,45,35.743,1994,9.0,아파트
821,청학동,2018,1000,50,49.305,1994,1.0,아파트
822,청학동,2018,1000,65,59.79,1995,14.0,아파트
823,청학동,2018,2000,60,59.79,1995,1.0,아파트
824,동춘동,2018,2000,73,84.945,1994,4.0,아파트
825,동춘동,2018,2000,80,84.585,1994,2.0,아파트
826,동춘동,2018,2500,40,53.01,1993,2.0,아파트
827,동춘동,2018,1000,50,53.01,1993,4.0,아파트
828,동춘동,2018,1000,90,99.9595,1993,5.0,아파트
829,동춘동,2018,2000,53,52.14,1994,11.0,아파트
830,동춘동,2018,500,65,52.14,1994,6.0,아파트
831,동춘동,2018,1000,60,52.14,1994,10.0,아파트
832,동춘동,2018,1000,60,52.14,1994,5.0,아파트
833,동춘동,2018,1000,55,52.14,1994,11.0,아파트
834,동춘동,2018,2000,85,94.77,1993,4.0,아파트
835,동춘동,2018,3000,100,134.63,1993,11.0,아파트
836,동춘동,2018,1000,60,59.3,1994,5.0,아파트
837,동춘동,2018,2000,60,59.3,1994,2.0,아파트
838,동춘동,2018,1500,100,119.4,1993,14.0,아파트
839,동춘동,2018,3000,80,90.18,1994,16.0,아파트
840,동춘동,2018,1000,35,84.95,2017,4.0,아파트
841,동춘동,2018,1000,35,84.95,2017,10.0,아파트
